ID	HusbEd	HusbRace	RaceDiff	Time	Divorce
13538	0	0	1	37.836	0
13547	1	1	1	42.508	0
13554	2	0	0	14.7325	1
13571	1	1	0	3.351	0
13580	0	1	0	6.396	0
13591	2	1	1	1.1665	1
13595	0	1	0	6.344	0
13596	1	1	0	8.334	1
13611	1	0	0	24.027	0
13614	0	0	1	14.817	0
13616	1	1	1	21.914	1
13636	1	1	1	4	1
13646	1	0	0	2.3795	1
13650	0	0	1	26.48	0
13655	0	1	0	5.169	1
13677	0	1	1	20.17	0
13683	0	1	1	47.25	0
13686	1	1	0	21.328	0
13688	0	1	1	35.24	0
13700	1	1	1	13.974	0
13702	0	1	0	21.21	0
13717	0	0	0	14.001	0
13724	1	0	1	3.5	1
13731	0	0	1	27.967	0
13733	0	1	0	13.509	0
13747	1	1	1	26.664	0
13754	0	1	0	4	0
13765	1	1	1	13.908	0
13774	0	1	1	22.4015	1
13787	1	1	1	13.446	0
13790	0	0	0	12.865	0
13793	0	0	1	26.001	0
13795	0	1	0	16.203	0
13817	0	1	0	19.055	0
13827	0	1	0	14.324	0
13849	0	1	1	20.0435	1
13864	0	1	0	2.004	0
13871	1	1	0	11.034	0
13887	1	0	0	15.6715	1
13895	1	0	1	10.103	0
13897	0	1	1	26.272	0
13900	0	0	1	26.272	0
13908	1	1	0	5.218	0
13918	0	1	1	13.446	0
13922	0	0	0	56.882	0
13934	0	0	0	16.312	1
13937	0	0	1	8.496	0
13940	1	0	1	26.22	0
13944	0	1	1	1.2075	1
13950	0	1	0	7.023	0
13953	1	1	0	7.023	0
13955	0	1	1	43.671	0
13958	1	1	0	11.433	0
13964	0	1	0	0.586	1
13975	0	1	0	21.821	0
13977	0	0	1	5.988	0
13994	0	1	0	16.156	0
14002	1	1	0	1.035	0
14006	2	0	1	1.035	0
14012	1	0	0	9.81	0
14017	1	0	0	15.901	0
14018	1	0	0	23.915	0
14026	0	0	0	5.84	1
14042	1	1	0	1.363	0
14043	0	0	0	18.579	1
14051	1	1	0	7.732	0
14061	1	1	0	7.732	0
14063	0	1	1	42.461	0
14067	1	0	1	9.933	0
14069	0	1	1	4.1615	1
14083	0	1	0	8.304	0
14087	1	1	0	4.118	0
14096	0	0	0	25.087	0
14100	0	0	0	25.7495	1
14117	0	1	0	9.999	0
14122	0	0	1	1.4865	1
14126	1	0	1	0.999	1
14134	1	1	1	15.537	0
14136	1	1	1	16.003	0
14161	0	0	1	60.353	0
14214	1	0	1	9.988	1
14234	0	1	0	5.823	0
14244	0	1	0	23.951	0
14246	0	1	0	9.005	0
14248	0	1	0	6.7295	1
14250	0	1	0	32	0
14254	1	1	1	4.359	0
14257	1	0	0	3.4965	1
14258	1	1	1	16.397	0
14260	0	1	1	21.999	0
14263	1	0	1	2.664	1
14265	0	1	0	7.001	0
14267	0	1	1	36.923	0
14270	0	0	1	36.923	0
14274	1	0	1	5.834	1
14280	1	1	1	5.944	0
14289	1	1	0	8.309	0
14291	0	1	0	6.004	1
14294	1	0	0	15.001	0
14298	0	0	0	16.438	0
14304	0	0	0	9.8755	1
14307	1	0	0	25.106	0
14308	1	0	0	8.249	1
14318	1	0	0	2.513	0
14320	0	1	1	0.8735	1
14323	1	1	0	3.97	0
14325	0	1	0	27.6345	1
14336	0	0	1	25.916	0
14346	0	1	0	42.672	0
14350	1	1	0	8.162	0
14353	0	0	0	51.748	0
14356	0	1	0	16.999	0
14358	1	0	0	16.194	0
14360	0	0	0	12.999	0
14362	0	1	1	13.999	0
14365	1	0	1	13.999	0
14368	2	1	0	6.486	1
14377	1	0	1	5.2125	1
14381	1	1	0	5.911	0
14392	1	1	1	1.002	1
14394	1	1	0	4.589	1
14397	1	1	0	6.935	0
14400	1	1	0	24	0
14403	1	0	0	37.793	0
14411	1	0	0	14.472	0
14413	0	0	0	7.6595	1
14420	1	1	0	4.249	1
14421	0	0	0	34.303	0
14430	0	1	0	7.655	0
14437	0	0	1	14.834	1
14440	0	0	0	25.187	1
14444	1	0	1	5.0155	1
14448	2	0	1	7.258	1
14455	1	0	0	2.53	0
14457	0	0	0	13.1665	1
14474	1	0	0	7.288	0
14484	1	0	0	7.288	0
14490	1	0	0	4.101	0
14493	0	0	0	32.416	0
14500	0	0	0	6.283	0
14501	0	0	0	2.245	0
14507	1	0	0	2.084	0
14516	1	1	1	4.268	1
14527	0	1	1	21.999	0
14530	1	0	1	21.999	0
14533	1	0	0	14.683	0
14546	0	0	0	34.543	0
14551	1	1	0	8.999	0
14553	0	0	0	7.091	1
14562	0	1	0	3.001	0
14564	0	1	1	7.2155	1
14570	0	0	0	4.665	1
14572	0	0	0	34.505	0
14575	0	0	1	22.998	0
14579	1	0	0	6.9595	1
14590	1	0	0	9.158	0
14592	1	0	0	2.2535	1
14594	1	1	1	4.4295	1
14613	0	1	1	27.253	0
14615	0	1	0	15.2635	1
14622	1	0	0	8.331	0
14630	0	0	0	26.877	0
14636	1	1	0	3.882	0
14639	1	0	0	40.726	0
14643	2	0	0	6.552	1
14649	1	0	0	12.854	0
14658	0	0	0	6.502	0
14665	2	1	0	8.887	0
14670	1	0	0	5.454	0
14690	1	1	1	7.086	0
14694	1	1	0	17.777	0
14699	0	1	0	17.029	0
14702	0	0	1	31.017	0
14707	0	0	1	2.62	0
14711	1	1	0	4.6955	1
14714	1	0	1	41.309	0
14718	1	0	1	24.082	0
14723	1	1	1	20.145	0
14733	0	0	0	35.228	0
14734	1	0	0	1.684	0
14738	0	0	0	12.98	0
14741	0	0	1	21.081	0
14754	0	1	0	34.268	0
14756	0	1	0	41.095	0
14767	0	1	0	14.4505	1
14782	0	0	1	48.005	0
14790	1	0	0	4.756	0
14802	0	1	0	18.3095	1
14808	0	0	1	16.9145	1
14822	0	1	0	0.835	0
14825	0	1	0	8.14	0
14827	0	1	0	11.398	0
14828	1	1	1	12.572	0
14830	1	1	1	2.554	0
14833	1	1	0	2.552	0
14835	0	1	1	8	0
14839	1	0	1	1.5825	1
14844	0	1	1	10.333	0
14851	2	1	0	6.524	0
14857	0	0	0	8.501	1
14860	1	0	0	8.92	1
14867	0	0	0	20.999	0
14870	1	0	0	11.0825	1
14871	1	0	0	23.299	0
14876	0	0	0	7.948	0
14878	1	0	0	7.948	0
14883	1	0	0	24.153	0
14884	1	0	0	24.153	0
14888	1	0	0	13.903	0
14901	0	0	0	2.4885	1
14907	0	0	1	34.664	0
14916	0	1	1	6.1305	1
14922	0	1	0	2.2775	1
14929	1	1	0	11.335	1
14938	2	1	0	3.129	0
14951	1	0	1	32.6025	1
14957	0	1	0	7.08	1
14958	1	1	0	7.8195	1
14962	2	1	1	12.687	0
14972	0	0	1	50.639	0
14985	1	0	0	30.1655	1
14988	1	0	0	32	0
14992	1	0	1	7.066	0
15005	1	1	1	24.9995	1
15007	0	1	1	5.2045	1
15011	0	0	1	0.194	1
15018	0	1	1	4.115	0
15027	1	0	0	4.468	0
15038	1	0	0	9.651	0
15041	0	0	0	31.173	0
15046	0	0	0	51.337	0
15057	0	0	1	9.024	1
15061	1	1	0	0.222	0
15079	1	0	0	3.1565	1
15086	1	0	0	14.168	1
15090	1	1	1	2.171	0
15095	0	0	1	0.687	0
15101	0	1	1	3.379	0
15107	0	1	1	5.1935	1
15113	1	1	0	2.927	0
15115	1	1	0	11.3565	1
15126	1	0	1	12.263	0
15137	1	0	0	8.945	0
15138	1	0	0	20.605	0
15140	0	1	0	26.001	0
15142	0	1	1	35.274	0
15158	1	0	1	1.1665	1
15161	0	1	0	12.999	0
15164	1	0	1	13.9195	1
15167	1	1	1	12.553	1
15169	0	1	1	37.158	0
15172	0	0	1	37.158	0
15176	1	1	1	12.726	0
15183	0	1	0	7.592	0
15185	0	1	1	1.5115	1
15186	1	0	0	7.05	0
15190	0	0	1	28	0
15193	1	0	0	6.8365	1
15196	0	0	1	12.085	1
15219	1	1	0	15.847	0
15226	0	1	0	15.847	0
15234	1	1	0	11.105	0
15243	0	1	0	6.007	0
15257	0	1	0	1.812	0
15259	0	0	0	14.998	0
15262	0	0	0	14.998	0
15266	0	1	1	54.418	0
15275	0	1	0	22.946	0
15314	2	1	0	12.816	0
15347	2	0	0	5.67	0
15355	2	0	0	2.33	0
15364	0	0	0	0.348	0
15376	1	0	1	5.331	0
15379	0	0	1	18.669	0
15403	1	0	1	7.922	0
15406	0	0	1	35.507	0
15410	1	1	0	9.555	0
15421	0	0	1	20.684	0
15427	1	1	1	13.2375	1
15442	0	0	0	9.231	1
15445	1	0	0	7.042	0
15451	0	0	0	35.187	0
15462	0	1	0	22.563	0
15464	0	1	0	27.529	0
15468	0	1	0	9.254	0
15471	2	0	0	10.749	1
15474	1	0	1	43.017	0
15477	0	0	1	32.999	0
15482	1	0	1	2.516	0
15488	0	0	0	17.999	0
15490	1	0	1	1.29	0
15492	0	1	0	10.133	1
15495	1	0	1	4	0
15498	1	0	1	33.919	0
15502	1	0	0	5.2485	1
15508	1	0	0	6.9155	1
15511	1	0	1	15.4195	1
15513	0	1	0	31.855	0
15516	1	0	1	12.504	1
15520	0	0	1	42.949	0
15523	0	0	1	1.2925	1
15529	1	0	0	10.004	0
15536	1	0	0	22.138	0
15544	0	0	0	6.442	0
15563	1	0	0	6.919	0
15572	2	0	0	14.768	0
15587	0	1	1	42.847	0
15590	1	0	1	42.847	0
15620	1	1	0	5.812	0
15629	1	1	0	11.959	0
15631	0	1	1	50.877	0
15635	1	0	1	16.005	0
15639	1	0	0	14.757	0
15645	1	1	0	3.146	0
15651	0	0	0	15.02	0
15653	1	1	0	12.654	0
15666	1	0	0	9.44	0
15672	0	0	1	24	0
15703	1	0	1	20.775	0
15704	0	1	1	3.08	1
15710	0	0	0	9.1715	1
15717	0	0	0	5.914	1
15721	0	0	0	5.711	0
15733	0	0	0	2.1655	1
15735	0	0	0	46.16	0
15738	0	0	1	29.999	0
15744	0	0	0	46.511	0
15747	0	0	0	46.511	0
15752	1	0	0	23.075	0
15758	0	1	1	4.578	1
15761	0	0	1	6.6255	1
15763	0	0	0	43.715	0
15765	0	0	0	6.998	0
15767	0	0	0	15.587	1
15771	0	0	0	3.253	0
15781	1	1	0	3.203	0
15790	1	1	0	11.978	0
15801	1	0	1	8.6215	1
15804	0	0	1	47.42	0
15813	1	1	0	7.176	0
15827	1	1	0	2.062	0
15837	0	1	0	9.48	1
15851	1	1	0	11.546	0
15860	0	0	1	54.059	0
15870	1	0	0	11.42	0
15881	0	0	0	19.283	0
15884	1	0	0	11.86	0
15889	1	0	0	7.25	1
15897	1	1	0	9.246	0
15899	0	1	1	1.506	0
15901	0	0	1	8.668	1
15911	2	0	1	6.234	0
15920	0	1	1	54.943	0
15921	0	1	0	19.748	0
15927	0	1	0	9.656	0
15929	0	0	1	10.253	1
15935	0	1	0	41.6275	1
15937	0	0	0	0.9995	1
15942	0	0	0	13.435	0
15946	1	1	0	2.475	0
15964	1	0	1	4.164	0
15967	0	0	1	3.669	0
15975	1	1	0	6.919	0
15994	1	1	0	1.897	0
16005	0	1	1	18.992	0
16013	0	1	0	19.107	0
16020	0	1	0	9.974	0
16024	1	1	0	5.733	1
16031	1	0	1	13.173	0
16053	1	1	0	11.069	0
16062	1	0	1	5.418	1
16071	2	1	1	6.7895	1
16075	0	0	0	7.001	0
16077	0	1	0	24.999	0
16079	0	1	1	46.65	0
16087	2	1	0	0.956	0
16104	1	1	0	5.7495	1
16122	1	1	0	13.383	0
16125	1	0	0	15.997	0
16127	1	0	0	34.809	0
16130	1	0	0	34.809	0
16134	0	0	0	9.93	0
16140	1	0	0	2.075	1
16141	1	0	0	9.93	0
16144	1	0	1	24.999	0
16146	1	1	1	36.586	0
16152	0	1	0	2.3055	1
16155	1	1	0	19.37	0
16160	0	1	1	49.287	0
16166	2	0	0	10.086	1
16167	2	0	0	11.159	0
16171	0	0	0	6.597	1
16173	0	1	1	30.5285	1
16176	1	0	1	31.918	1
16206	1	0	1	30.018	0
16208	0	1	0	9.9	1
16217	0	0	1	6.886	0
16218	1	1	0	6.886	0
16228	1	1	0	0.862	0
16232	1	1	1	0.999	0
16246	0	0	1	3.11	0
16258	1	0	1	16	1
16262	0	1	1	0.58	1
16269	0	0	0	27.001	0
16271	0	0	0	6.166	1
16273	0	0	1	14.2095	1
16276	0	0	1	18.667	0
16281	1	1	1	30.91	0
16287	1	1	0	3.751	1
16291	1	1	0	3.751	1
16296	0	0	1	5.67	1
16300	0	1	1	5.4185	1
16314	1	0	1	5.038	0
16318	0	0	1	5.67	1
16323	1	1	0	7.786	0
16330	0	1	0	6.995	0
16336	1	1	0	6.995	0
16341	1	1	1	8	1
16342	2	1	1	8	1
16347	0	1	1	6.1655	1
16349	1	1	0	5.002	0
16358	1	0	0	20.167	1
16364	1	0	0	25.752	0
16367	0	0	1	20	0
16369	0	1	1	18.998	0
16386	0	1	1	13.002	0
16397	0	1	0	8.427	1
16403	0	1	0	4.832	1
16406	1	1	0	4.832	1
16412	0	0	1	23.2935	1
16415	0	0	1	25.123	0
16428	0	1	1	2.1275	1
16429	0	0	1	15.0855	1
16436	1	1	1	4.942	0
16440	2	0	0	19.146	0
16445	1	0	0	5.9575	1
16448	1	0	1	33.859	0
16454	0	0	1	9.977	0
16457	0	0	1	20.3285	1
16466	0	1	1	7.299	0
16472	1	1	0	4.249	0
16474	1	1	1	49.834	0
16478	1	1	0	6.85	0
16485	1	1	1	7.299	0
16487	0	1	0	24.999	0
16489	0	1	1	39.247	0
16494	1	0	1	16.444	0
16509	1	1	0	9.405	0
16517	1	1	0	6.617	0
16533	0	1	1	18.374	0
16537	0	1	0	18.374	0
16557	1	0	1	24	0
16559	0	1	1	10.001	0
16562	0	0	1	10.001	0
16564	0	1	1	49.35	0
16569	1	1	0	6.877	0
16576	1	1	1	6.954	1
16582	1	1	0	11.847	0
16592	0	0	1	4.068	0
16594	0	1	0	19.88	0
16598	1	1	0	4.068	0
16600	0	1	1	18.905	1
16603	0	0	1	36.58	0
16608	1	0	1	2.908	0
16611	0	1	1	6.664	1
16613	0	1	1	10.998	1
16626	1	0	1	14.762	0
16631	1	1	1	10.962	0
16633	1	0	1	17.758	0
16636	0	1	0	0.816	0
16638	0	1	0	17.7465	1
16640	0	1	1	28.419	0
16643	0	0	1	26.582	0
16652	0	1	1	4.134	1
16654	1	0	1	15.959	0
16658	0	1	0	6.888	0
16667	1	1	0	3.2825	1
16669	0	1	0	41.391	0
16679	2	0	0	13.196	0
16685	2	0	0	25.886	0
16686	1	0	0	25.886	0
16689	1	0	1	9.6535	1
16691	0	1	1	59.452	0
16695	1	0	1	21.93	0
16699	0	1	1	6.59	1
16706	2	1	0	7.915	0
16709	1	0	1	32.621	0
16713	0	0	1	22.858	0
16715	0	1	0	29.478	0
16717	0	1	1	21.584	1
16720	0	0	1	28.9365	1
16724	1	0	1	3.083	1
16731	0	1	0	12.89	0
16733	2	1	0	16.95	0
16735	1	1	1	5.032	1
16737	0	1	1	40.98	0
16741	0	1	0	2.6635	1
16746	0	1	1	8.616	1
16750	1	1	1	12.671	1
16769	1	1	1	16.216	0
16780	1	1	0	4.17	1
16788	1	1	0	1.314	0
16797	0	0	1	11.4115	1
16809	1	1	0	22.93	0
16821	0	0	1	19.001	0
16830	1	1	0	9.413	1
16843	1	0	1	41.158	0
16851	2	1	1	2.094	0
16855	0	0	0	22.346	0
16865	0	1	0	0.301	0
16880	0	1	0	0.301	0
16882	1	1	1	28.342	0
16887	1	0	1	8.942	0
16892	0	0	1	36.474	0
16900	1	1	1	3.8355	1
16904	0	1	1	27.88	0
16908	0	1	0	1.418	0
16914	0	1	0	0.728	0
16916	0	1	1	28.882	0
16930	0	1	1	24.334	1
16939	0	1	0	13.079	0
16942	1	1	1	19.075	0
16944	0	1	1	49.963	0
16955	0	0	1	41.361	0
16961	2	0	1	25.572	0
16965	0	0	1	50.157	0
16971	2	0	0	24.931	0
16981	1	0	0	11.239	1
16985	0	0	0	20.912	0
16996	2	0	0	20.085	0
17001	1	0	0	6.9185	1
17003	1	0	0	13.5825	1
17009	1	0	0	6.653	1
17018	1	0	0	3.918	0
17024	1	0	1	3.5485	1
17033	0	1	0	8.485	0
17035	0	1	1	17.892	0
17041	0	1	0	22.6555	1
17045	2	1	0	1.541	0
17053	0	0	0	12.0905	1
17057	1	0	0	18.086	0
17060	1	0	0	18.086	0
17063	0	0	1	10.166	0
17069	0	1	1	10.0865	1
17071	0	1	0	17.3855	1
17073	1	1	1	14.001	0
17076	1	0	1	13.251	1
17081	0	1	1	14.04	1
17089	0	0	0	15.781	0
17090	0	0	0	2.6475	1
17092	1	0	0	22.1625	1
17112	0	0	1	24.917	0
17125	0	1	0	13.06	0
17131	1	1	0	10.932	1
17134	1	1	0	13.06	0
17136	0	1	1	51.666	0
17141	1	1	0	17.013	0
17144	1	0	1	28.37	0
17148	0	1	1	4.318	0
17157	1	0	1	6.4175	1
17162	1	1	0	1.227	0
17163	0	1	0	0.986	0
17173	0	1	0	7.097	0
17175	0	0	1	36.9885	1
17180	1	1	0	12.945	0
17190	0	1	1	1.966	1
17211	1	0	0	2.913	0
17219	0	0	1	31.567	0
17226	0	1	1	4.156	1
17229	0	1	0	16.434	1
17231	1	1	0	6.382	1
17233	0	1	0	19.003	0
17237	0	1	0	33.651	0
17242	0	0	1	27.264	0
17249	0	0	1	6.319	0
17255	1	1	0	13.415	0
17264	1	0	1	4.457	0
17271	0	1	1	0.444	0
17272	2	1	0	8.5855	1
17275	1	0	1	15.828	0
17280	1	1	1	17.144	0
17283	0	0	1	44.747	0
17290	0	1	0	4.372	0
17294	1	1	0	7.269	0
17302	1	0	1	18.73	0
